"id","receivedDate","division","district","shift","serviceType","source","allegationType","allegation","finding","disposition","residentId","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"8a0ad55404f41d4cd3fdf78851e982f2","2011-08-01 00:00:00","Field Services","Patrol West","Fourth Watch","","","Internal Investigation","Complete and Thorough Investigation","Not Sustained","","920804314f209d2a63a4205e1dee9ac9","White","Female","50","936cbf1a2b26d82f03b7d8c6becff2dd","Hispanic","Male","29","3"
"8a0ad55404f41d4cd3fdf78851e982f2","2011-08-01 00:00:00","Field Services","Patrol West","Fourth Watch","","","Internal Investigation","Complete and Thorough Investigation","Not Sustained","","4012c70122a93e72544f9e259c0a8b9d","White","Male","14","936cbf1a2b26d82f03b7d8c6becff2dd","Hispanic","Male","29","3"
"8a0ad55404f41d4cd3fdf78851e982f2","2011-08-01 00:00:00","Investigations","Property Crimes","Larceny","","","Internal Investigation","Conduct on and Off Duty","Sustained","","687858272e4c4d3af627dffeaa1ab080","White","Female","51","B19c71f22baf62bdfa9637145ed1b466","White","Male","44","21"
"8a0ad55404f41d4cd3fdf78851e982f2","2011-08-01 00:00:00","Investigations","Property Crimes","Larceny","","","Internal Investigation","Conduct on and Off Duty","Sustained","","920804314f209d2a63a4205e1dee9ac9","White","Female","50","B19c71f22baf62bdfa9637145ed1b466","White","Male","44","21"
"8a0ad55404f41d4cd3fdf78851e982f2","2011-08-01 00:00:00","Investigations","Property Crimes","Larceny","","","Internal Investigation","Conduct on and Off Duty","Sustained","","4012c70122a93e72544f9e259c0a8b9d","White","Male","14","B19c71f22baf62bdfa9637145ed1b466","White","Male","44","21"
"d2021a2c44c9db98f332a4efdebeef20","2011-08-02 00:00:00","Field Services","Patrol East","Fourth Watch","","External","External Investigation","Unnecessary Force","Unfounded","","B0270cfc72575d9af2aae87c4e136313","White","Male","","2c33c62fcffbe04f30ff22953397bc7f","White","Male","49","6"
"d2021a2c44c9db98f332a4efdebeef20","2011-08-02 00:00:00","Field Services","Patrol East","Fourth Watch","","External","External Investigation","Unnecessary Force","Unfounded","","9cc7a1225e1ffb241a5b1f66e4234bf0","White","Female","","2c33c62fcffbe04f30ff22953397bc7f","White","Male","49","6"
"d2021a2c44c9db98f332a4efdebeef20","2011-08-02 00:00:00","Field Services","Patrol East","Fourth Watch","","External","External Investigation","Unnecessary Force","Unfounded","","93fcafd084ba94fde499f1f15e683813","White","Male","","2c33c62fcffbe04f30ff22953397bc7f","White","Male","49","6"
"d2021a2c44c9db98f332a4efdebeef20","2011-08-02 00:00:00","Field Services","Patrol East","Fourth Watch","","External","External Investigation","Unnecessary Force","Unfounded","","18d57a72648a8ced29f3103f1922f3e3","White","Male","25","2c33c62fcffbe04f30ff22953397bc7f","White","Male","49","6"
"e9321ee3192be5e0c8114ee71fca4549","2011-08-08 00:00:00","Support Services","Emergency Planning","City Hall Security","","Blueteam","Internal Investigation","Comply With Policy","Exonerated","","","","","","920344a59c8a33ccdbd2e3a3d9fd3066","White","Male","56","5"
"491b67be78d4b2bccdd1c4466fa32425","2011-08-10 00:00:00","Field Services","Patrol West","Third Watch","","External","Internal Investigation","Commit a Misdemeanor Crime","Unfounded","","E454913b4b79ec076a84223d47050c8b","White","Female","","6e6d619af10cbdb8bcb7db588bdd2525","White","Male","32","8"
"491b67be78d4b2bccdd1c4466fa32425","2011-08-10 00:00:00","Field Services","Patrol West","Third Watch","","External","Internal Investigation","Use Good Judgment","Not Sustained","","E454913b4b79ec076a84223d47050c8b","White","Female","","6e6d619af10cbdb8bcb7db588bdd2525","White","Male","32","8"
"491b67be78d4b2bccdd1c4466fa32425","2011-08-10 00:00:00","Field Services","Patrol West","Third Watch","","External","Internal Investigation","Commit a Felony Crime","Unfounded","","E454913b4b79ec076a84223d47050c8b","White","Female","","6e6d619af10cbdb8bcb7db588bdd2525","White","Male","32","8"
"491b67be78d4b2bccdd1c4466fa32425","2011-08-10 00:00:00","Field Services","Patrol West","Third Watch","","External","Internal Investigation","Commit a Misdemeanor Crime","Not Sustained","","E454913b4b79ec076a84223d47050c8b","White","Female","","6e6d619af10cbdb8bcb7db588bdd2525","White","Male","32","8"
"491b67be78d4b2bccdd1c4466fa32425","2011-08-10 00:00:00","Field Services","Patrol West","Third Watch","","External","Internal Investigation","Rude Conduct With Citizen","Sustained","","E454913b4b79ec076a84223d47050c8b","White","Female","","6e6d619af10cbdb8bcb7db588bdd2525","White","Male","32","8"
"bde569a0101424128e3dcf3beedcb1d2","2011-08-15 00:00:00","Field Services","Patrol South","First Watch","","","External Investigation","Racial Profiling","Unfounded","","19415ca72f0c801d422d0ffd414afecd","Black","Male","36","2a1cfc5bf3727588bb58ceb8dd0360ad","White","Male","42","15"
"88ed51af5ce7321c50ec2c56897d2d09","2011-08-17 00:00:00","Field Services","Patrol West","First Watch","","","Internal Investigation","Complete and Thorough Investigation","Not Sustained","","","","","","1e696939e91e8ab1eb93c6dde02c688d","White","Male","42","16"
"88ed51af5ce7321c50ec2c56897d2d09","2011-08-17 00:00:00","Field Services","Patrol West","First Watch","","","Internal Investigation","Complete and Thorough Investigation","Sustained","","","","","","5bc3f8156b3f976f6e70cd0dd0a1b457","White","Male","43","20"
"9a08295853f656ae3f62685a6130563e","2011-08-17 00:00:00","Field Services","Patrol East","Fourth Watch","","External","External Investigation","Unnecessary Force","Exonerated","","71acbc967b838dd0a4cd4c93f33b38f9","Hispanic","Male","45","9bb6f20675e7dc27b0fd7d7a77ac658c","","","28","2"
"9a08295853f656ae3f62685a6130563e","2011-08-17 00:00:00","Field Services","Patrol East","Fourth Watch","","External","External Investigation","Unnecessary Force","Exonerated","","E929ae9021eda09be3bad5c71bd7e6a0","Unknown","Female","","9bb6f20675e7dc27b0fd7d7a77ac658c","","","28","2"
"749443b0290b33c40256a9fa7c3b2e97","2011-08-17 00:00:00","Field Services","Patrol West","Scat","","","External Investigation","Handcuffing Causing Injury to Prisoner","Not Sustained","","1ca5996221ed51eb55016e8a9d063544","Black","Male","","4297195cd022359b963652e1baa947af","White","Male","30","7"
"749443b0290b33c40256a9fa7c3b2e97","2011-08-17 00:00:00","Field Services","Patrol West","Scat","","","External Investigation","Handcuffing Causing Injury to Prisoner","Not Sustained","","02ede940ddcd50d9db9a8285469e4fad","Black","Female","44","4297195cd022359b963652e1baa947af","White","Male","30","7"
"749443b0290b33c40256a9fa7c3b2e97","2011-08-17 00:00:00","Field Services","Patrol West","Scat","","","External Investigation","Handcuffing Causing Injury to Prisoner","Not Sustained","","089474257cc7abf6c5f936c1b1633b93","Black","Male","","4297195cd022359b963652e1baa947af","White","Male","30","7"
"4cb4ce35a7d86b8b51fe9c3d6d647cee","2011-08-22 00:00:00","Investigations","Property Crimes","Financial Crimes","","E-Mail","Internal Investigation","Complete and Thorough Investigation","Sustained","","","","","","09b970bd446bb6c88f5b983d7cb75dbf","White","Male","44","20"
"8437344124f9075bc101ee667655b4bf","2011-08-23 00:00:00","Field Services","Patrol North","Third Watch","","Internal","Internal Investigation","Fail to Make Report","Sustained","","","","","","267f750e6d52b8c09af13213fd08d392","White","Male","30","5"
"9d99260a26f910337b2df97958164129","2011-08-23 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Fail to Appear in Court","Sustained","","E68e3c21c04bf9b3f1b202f33312555f","Hispanic","Female","35","3089c5dd5575413cc628942b78b6706d","White","Male","36","13"
"9d99260a26f910337b2df97958164129","2011-08-23 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Fail to Appear in Court","Sustained","","17475a91741eed1141df2f2fbb2e4107","","Female","","3089c5dd5575413cc628942b78b6706d","White","Male","36","13"
"e9a85db2477947f42550033cad90c94e","2011-08-25 00:00:00","Field Services","Patrol East","First Watch","","External","External Investigation","Fail to Take Action","Sustained","","Bf432dbc402629f797e6e0de48243aad","White","Female","73","Ad9499637dfe510794e26151ca90de0f","White","Male","58","21"
"e9a85db2477947f42550033cad90c94e","2011-08-25 00:00:00","Field Services","Patrol East","First Watch","","External","External Investigation","Failure to Turn in Evidence","Sustained","","Bf432dbc402629f797e6e0de48243aad","White","Female","73","Ad9499637dfe510794e26151ca90de0f","White","Male","58","21"
"e9a85db2477947f42550033cad90c94e","2011-08-25 00:00:00","Field Services","Patrol East","First Watch","","External","External Investigation","Reporting","Sustained","","Bf432dbc402629f797e6e0de48243aad","White","Female","73","Ad9499637dfe510794e26151ca90de0f","White","Male","58","21"
"009294f67628d9049e5dad053ea801d8","2011-08-23 00:00:00","Field Services","Patrol West","Third Watch","","Internal","Internal Investigation","Fail to Appear in Court","Sustained","","","","","","6e6d619af10cbdb8bcb7db588bdd2525","White","Male","32","8"
"86464dc34e81264305645cbc34fb1c62","2011-08-30 00:00:00","Field Services","Patrol North","Community Policing","","Internal","Internal Investigation","Submit Evidence","Sustained","","","","","","4a0a73a765b6a7e6993e4595fddd3992","White","Male","41","15"
"e9142d4a57d92e521b563df195d10dde","2011-08-15 00:00:00","Field Services","Patrol East","Fourth Watch","","","Internal Investigation","Search Prisoner","Sustained","","032214069888f4806fbd6847e9c537b0","Unknown","Female","","9bb6f20675e7dc27b0fd7d7a77ac658c","","","28","2"
"6bdcf0f862240fe46b40493a1003478b","2011-08-31 00:00:00","Field Services","Patrol East","First Watch","","External","External Investigation","Rude Conduct With Citizen","Sustained","","69bd6227fe9f5a45443a1e61ac08b109","White","Male","","Ef07e8c014eb714eb712d033142f543c","White","Male","44","14"
"3c82037c74575c5836e1b3470b72ccae","2011-08-31 00:00:00","Field Services","Patrol East","Third Watch","","Blueteam","External Investigation","Racial Profiling","Unfounded","","03a9e140f82d65e76b5645d405fb688b","Black","Male","50","B41fdaa6c129c651d2ff643ebcad0666","White","Male","29","3"
"ada754e8c6a1908bd339a50f4e819888","2011-09-08 00:00:00","Support Services","Records","Second Watch","","Internal","Internal Investigation","Late for Work","Sustained","","","","","","0feb9bd6e494b3037c2f80c5763a0f21","White","Female","30","4"
"b2ff23b5133a69b89f459bf88249efb5","2011-09-13 00:00:00","Investigations","Property Crimes","Financial Crimes","","External","Internal Investigation","Complete and Thorough Investigation","Unfounded","","","","","","3d9486406a01085dacd15b9a208f2648","White","Male","41","16"
"ce891aa66db5e4a00ba1c3fcea269e8c","2011-09-14 00:00:00","Field Services","Patrol North","Fourth Watch","","Us Mail","External Investigation","Unnecessary Force","Exonerated","","972faf7a87d41e02225c22adbd995fbe","Black","Male","49","4396e1922ae92573dd75586bcb5ae313","White","Male","47","21"
"ce891aa66db5e4a00ba1c3fcea269e8c","2011-09-14 00:00:00","Field Services","Patrol North","Third Watch","","Us Mail","External Investigation","Unnecessary Force","Exonerated","","972faf7a87d41e02225c22adbd995fbe","Black","Male","49","Ccee9602dbecfecfa07f74b6d2fa3255","White","Male","","1"
"b47a6affc3f982cee2204435bee94956","2011-09-15 00:00:00","Support Services","Records","Second Watch","","Internal","Internal Investigation","Sick Leave in Excess of Amount Available","Sustained","","","","","","1cbbab106d41a4f12b1cfb12392e9173","White","Female","57","20"
"436eb6d66ed78c6e84238fe0f1c4f6b2","2011-09-15 00:00:00","Support Services","Records","Second Watch","","Internal","Internal Investigation","Sick Leave in Excess of Amount Available","Sustained","","","","","","De1ad77667aa4dde8b789a316707a788","White","Female","55","6"
"4bca40fb80b93eb99ecb4baa18f66d0e","2011-09-15 00:00:00","Field Services","Patrol East","First Watch","","External","External Investigation","Release Confidential Information","Sustained","","4ecb139157c6065f92d0014fd7cf7c31","Hispanic","Male","25","Ad9499637dfe510794e26151ca90de0f","White","Male","58","21"
"77f95c4168f758b064d92ce2f3c92472","2011-09-14 00:00:00","Support Services","Training","Pre-Employment","","","Internal Investigation","Late for Work","Sustained","","","","","","888effac13c2a464087b8e997aee33d3","White","Female","50","18"
"daa8855db5e5012db7ce33505ba7d128","2011-09-16 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Unnecessary Force","Sustained","","75f68b84a4f125f9b0efd148e17bd30e","White","Male","","8ec5c02471cce61ac910da3a12b2fb3f","White","Male","32","6"
"daa8855db5e5012db7ce33505ba7d128","2011-09-16 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Unnecessary Force","Sustained","","Ec4735364c3fa60fa18d4d1cbf39d220","Hispanic","Male","","8ec5c02471cce61ac910da3a12b2fb3f","White","Male","32","6"
"daa8855db5e5012db7ce33505ba7d128","2011-09-16 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Use Good Judgment","Sustained","","75f68b84a4f125f9b0efd148e17bd30e","White","Male","","8ec5c02471cce61ac910da3a12b2fb3f","White","Male","32","6"
"daa8855db5e5012db7ce33505ba7d128","2011-09-16 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Safety","Sustained","","75f68b84a4f125f9b0efd148e17bd30e","White","Male","","8ec5c02471cce61ac910da3a12b2fb3f","White","Male","32","6"
"daa8855db5e5012db7ce33505ba7d128","2011-09-16 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Use Good Judgment","Sustained","","Ec4735364c3fa60fa18d4d1cbf39d220","Hispanic","Male","","8ec5c02471cce61ac910da3a12b2fb3f","White","Male","32","6"
"daa8855db5e5012db7ce33505ba7d128","2011-09-16 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Safety","Sustained","","Ec4735364c3fa60fa18d4d1cbf39d220","Hispanic","Male","","8ec5c02471cce61ac910da3a12b2fb3f","White","Male","32","6"
"65fc7c7a3b949a2caff96cad9b16e505","2011-09-16 00:00:00","Investigations","Property Crimes","Financial Crimes","","Internal","Internal Investigation","Conduct Unbecoming","Not Sustained","","","","","","09b970bd446bb6c88f5b983d7cb75dbf","White","Male","44","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Commit a Felony Crime","Not Sustained","","D337f6e11c043e0fd07c0f6b62a746ff","Black","Female","44","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Give False Information / Depart From Truth","Not Sustained","","357ef519b393b5c350651631a5d08dec","Black","Female","82","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Commit a Felony Crime","Not Sustained","","Bccd8f495c95bd52b5106de7fb11992a","Black","Female","59","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Give False Information / Depart From Truth","Not Sustained","","005be055de091e2a518b4cdb07b30498","Black","Female","","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Give False Information / Depart From Truth","Not Sustained","","Bccd8f495c95bd52b5106de7fb11992a","Black","Female","59","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Commit a Felony Crime","Not Sustained","","005be055de091e2a518b4cdb07b30498","Black","Female","","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"555531de187d2d16b9964af16ddb43c7","2011-11-28 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Give False Information / Depart From Truth","Not Sustained","","D337f6e11c043e0fd07c0f6b62a746ff","Black","Female","44","3c8fd0cb74061ae4d020bd6e2dccf2ae","Black","Male","46","20"
"5f633b89d202b1514a1449e933b6a396","2011-11-28 00:00:00","Field Services","Patrol South","First Watch","","","Internal Investigation","Insubordination","Sustained","","","","","","546a6d0cf0f4ed7ace9a3e18ddac3bb9","White","Female","57","9"
