"id","caseNumber","serviceType","incidentType","source","occurredDate","receivedDate","completedDate","assignment","allegation","disposition","residentIdentifier","residentRole","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"4f937ffb7d83fec96e7fb8ef4a9cbe9c","2015-0456","On View","External Complaints","Citizen","2015-06-02 00:00:00","2015-07-31 00:00:00","2016-03-15 00:00:00","Southeastern District","False Probable Cause Statement","Not Sustained","0dba180a5c36b1098503a95c923e3468","Complainant","Black","Male","","d32e2e5a4a20850ec7517f59af74ef56","White","Male","43","3"
"7335d63d251c320857cc9a121a396f14","2015-0300","Off Duty","External Complaints","Other Agency","","2015-05-27 00:00:00","2016-04-27 00:00:00","Eastern District","Misconduct/VCS Child Abuse","Not Sustained","085cf2069e2bcb3f78f4cb689d9dcbcb","Witness","","","","32c5c182d169cab7287e7869d6b47f97","Other Hispan","Male","41","11"
"b909595220625e778c9819ac5028c464","2015-0382","","External Complaints","Citizen","2015-06-28 00:00:00","2015-06-29 00:00:00","2016-04-27 00:00:00","Southern District","Discourtesy","Not Sustained","de4f7cb14d992697cfe078806df020c7","Complainant","Black","Male","18","0cc7491bcc44141f63c8554dcdf638fa","Black","Male","27","6"
"31b14003653d49c9c53d82fae8c627c6","2016-0164","On View","External Complaints","Citizen","2016-02-19 00:00:00","2016-04-22 00:00:00","2016-12-06 00:00:00","Northern District","Misconduct/General","Not Sustained","28c4fcea089a18eaf191c74d04b0dfdb","Complainant","Black","Female","45","95752cc5f7b2a91c1e669a84754f0914","Black","Male","27","3"
"83b9205a70f81525cf28bd3aa82508e1","2015-0363","Call for Service","External Complaints","","2015-06-21 00:00:00","2015-06-22 00:00:00","2016-04-27 00:00:00","Northwestern District","Neglect of Duty","Not Sustained","03e34d882268f2b8da9a1b9f9647a637","Witness","","","","944a999cee4967866e8498b5adc7e9b9","Black","Male","44","25"
"83b9205a70f81525cf28bd3aa82508e1","2015-0363","Call for Service","External Complaints","","2015-06-21 00:00:00","2015-06-22 00:00:00","2016-04-27 00:00:00","Northwestern District","Neglect of Duty","Not Sustained","03e34d882268f2b8da9a1b9f9647a637","Witness","","","","97b6350da02681941ab571199b7db397","Black","Male","45","18"
"e6f9432a7ac4b1cc2ccc26c64d4bf060","2015-0660","","External Complaints","Citizen","2015-10-11 00:00:00","2015-10-27 00:00:00","2016-08-11 00:00:00","Southern District","False Arrest / Imprisonment","Unfounded","f8ba72ac7f673d85b62826399a6de556","Complainant","White","Male","23","bc13fed9138138ab726d4a4973271595","White","Male","28","5"
"53b2ef9eb1660ec8d89fd430d49ed9a6","2015-0699","Call for Service","External Complaints","Citizen","","2015-11-11 00:00:00","2016-05-10 00:00:00","Eastern District","Neglect of Duty","Not Sustained","b72ae719c831b0d2048af83ccdefceb7","Witness","","","","8d54ee8cef77e11a4260ac8a0c937350","White","Male","28","1"
"1850bbc8c6c9557a8c0883f789665717","2015-0495","","External Complaints","Citizen","","2015-08-20 00:00:00","2016-08-11 00:00:00","Central District","Failure to Provide Name or Badge Number on Request","Not Sustained","f84cbcb37066ab1003682d95fc2b4061","Complainant","Black","Male","39","33bc29805e996cb6183240213d163302","White","Male","31","5"
"1850bbc8c6c9557a8c0883f789665717","2015-0495","","External Complaints","Citizen","","2015-08-20 00:00:00","2016-08-11 00:00:00","Central District","Misconduct/Improper Search of Person(s)","Not Sustained","f84cbcb37066ab1003682d95fc2b4061","Complainant","Black","Male","39","33bc29805e996cb6183240213d163302","White","Male","31","5"
"24a538255d023fab297bc1ab4760dfea","2015-0174","","Internal Complaints","Agency Member","2015-04-01 00:00:00","2015-04-01 00:00:00","2015-09-23 00:00:00","Southern District","Misconduct/General","Sustained","861d2131ddb045667f9cfac7e6c92841","Witness","","","","6482ff5362c42de5cb400a1db5de1eb3","White","Male","52","33"
"24a538255d023fab297bc1ab4760dfea","2015-0174","","Internal Complaints","Agency Member","2015-04-01 00:00:00","2015-04-01 00:00:00","2015-09-23 00:00:00","Southern District","Misconduct/General","Sustained","64478cc520fdaf723377fe38207e8dec","Witness","","","","6482ff5362c42de5cb400a1db5de1eb3","White","Male","52","33"
"0dd9b2dd6716ab601accc2d54e14c6cb","2015-0649","","External Complaints","Citizen","2015-10-10 00:00:00","2015-10-23 00:00:00","2016-08-25 00:00:00","Southern District","False Statement","Not Sustained","0b0100d0dd65176c063dfc472b89c4de","Complainant","Unknown","Female","29","036484ed5e86ab9f344bb49f261419e4","White","Male","30","8"
"0dd9b2dd6716ab601accc2d54e14c6cb","2015-0649","","External Complaints","Citizen","2015-10-10 00:00:00","2015-10-23 00:00:00","2016-08-25 00:00:00","Southern District","Misconduct/General","Not Sustained","0b0100d0dd65176c063dfc472b89c4de","Complainant","Unknown","Female","29","37ef5917803209c553d7197dde75de67","Black","Male","53","11"
"daa9641cbebf2ceedf7a5ac6df0abef6","2018-0658","","External Complaints","Agency Member","2018-10-03 00:00:00","2018-10-30 00:00:00","","","Conduct Unbecoming a Police Officer/Employee","","37277d4a97cbe96b3458e7a725338410","Complainant","Black","Male","","","","","",""
"32a8123923bf79f5f9f74b7c26310675","2018-0125","","External Complaints","States Attorneys Office","2018-02-15 00:00:00","2018-03-01 00:00:00","","Southern District","Unnecessary Force","","ee03ac073b4434eac59b516160643856","Complainant","White","Female","","1f0c2bd534d5ba2b6882309cffe457eb","White","Male","51","24"
"106839bfb108a66beaa6110abeaf9ddb","2015-0011","","External Complaints","","2014-12-26 00:00:00","2015-01-02 00:00:00","2016-06-02 00:00:00","Southern District","Misconduct/VCS Planting Evidence","Unfounded","bfc60df1c7e7d1c1752adb60545eeef2","Complainant","Black","Male","","55135ee66fbe95f26e6d6196530a4f16","Black","Male","41","3"
"2fe5009fa722b824b33630b61c47540a","2015-0353","","External Complaints","Citizen","2015-06-17 00:00:00","2015-06-18 00:00:00","2016-06-15 00:00:00","Northwestern District","Unwarranted Action","Not Sustained","5a8cbfe559266998007c669609da2d95","Complainant","Black","Male","","67013830d0a7646ceafc373ab5ad7e63","Other Hispan","Male","41","8"
"32a8123923bf79f5f9f74b7c26310675","2018-0125","","External Complaints","States Attorneys Office","2018-02-15 00:00:00","2018-03-01 00:00:00","","Southern District","Unnecessary Force","","ee03ac073b4434eac59b516160643856","Complainant","White","Female","","645210223d26f92613608665bf20f8d9","White","Male","25","4"
"36f36f5a529eb1dddff7bf0813ff24e8","2015-0408","Unknown","External Complaints","States Attorneys Office","2015-01-15 00:00:00","2015-07-08 00:00:00","2016-05-03 00:00:00","DDU-SWD","Misconduct/General","Sustained","1960879b6bfd7bf892b3f9f971485463","Complainant","White","Female","","2d511e10296199004c1a6c7524e44aa5","White","Male","36","13"
"1f4b267c8cbec9d42544a15dcca6862d","2015-0302","","Internal Complaints","Agency Member","2015-06-01 00:00:00","2015-06-01 00:00:00","2015-10-12 00:00:00","Northern District","Firearms (Departmental) Loss or Stolen","Sustained","0cc3ede4841753b85e645c3bd3653c30","Witness","","","","fa2bbbcee5e0f102c04340e01cfaaf26","White","Male","27","3"
"8d5ccd6ebbb6a1f8bb2352af10c7199a","2015-0469","","External Complaints","Citizen","","2015-08-07 00:00:00","2016-02-26 00:00:00","Central District","Misconduct/General","Unfounded","649a5136cab53bc820da3d6dc88e747a","Complainant","White","Female","29","7c8d9bff74e2f672e8b5deb1b90f725a","White","Male","44","20"
"27a2690272675cab793870db171e5d80","2015-0634","","External Complaints","Citizen","2015-10-16 00:00:00","2015-10-16 00:00:00","2016-04-08 00:00:00","Western District","Misconduct/Improper Search of Person(s)","Not Sustained","49c57b7b434023d2ffa5040392b58d05","Complainant","Black","Male","40","a6c721a0721dc6e0880b177ce89be704","White","Male","30","7"
"06e3ee3c2899a7ba2af748981f76c897","2015-0231","","External Complaints","","2015-04-21 00:00:00","2015-04-21 00:00:00","2016-04-20 00:00:00","Southwestern District","Excessive Force","Not Sustained","95359b3bfeca731c148481447dbfa3bb","Complainant","Black","Male","15","e7c531f37caa63ecbf17106a87fbe978","Other Hispan","Male","40","8"
"8790409207149a1947624b81087914a0","2015-0641","","External Complaints","Attorney","2015-06-15 00:00:00","2015-10-13 00:00:00","2016-05-04 00:00:00","Western District","Lawsuit Filed","","f92020d4e525db2b20b7194c0064bfcc","Complainant","Unknown","Male","","","","","",""
"8790409207149a1947624b81087914a0","2015-0641","","External Complaints","Attorney","2015-06-15 00:00:00","2015-10-13 00:00:00","2016-05-04 00:00:00","Western District","Misconduct/General","Not Sustained","f4ddc52aaae52fb3d63cfc0e9a51b1f4","Complainant","Unknown","Male","","","","","",""
"b46620e12790f077832b03cf18214eb3","2015-0644","","External Complaints","Citizen","2015-10-26 00:00:00","2015-10-26 00:00:00","2016-07-07 00:00:00","SES - Westside Zones","Excessive Force","Not Sustained","9affdf556dfc5ab614c433670b05f016","Complainant","Black","Female","","","","","",""
"2649c078d9d404638631b72a006907bc","2015-0182","","External Complaints","Citizen","2015-03-20 00:00:00","2015-04-06 00:00:00","2016-04-05 00:00:00","Northeastern District","Misconduct/Improper Search of Person(s)","Not Sustained","34aec9be8598fb751de1832c56b5773d","Complainant","Black","Female","20","42c37df41fb36d8e659d3ae152c598ca","White","Male","29","7"
"1901e22acac9301ec66011f7cf801537","2015-0706","","External Complaints","","2015-11-10 00:00:00","2015-11-11 00:00:00","2016-02-02 00:00:00","","Neglect of Duty","Not Sustained","ae95a2188ebcd1a1e0cc4d659f4aa728","Complainant","","","","","","","",""
"88c14b14e2d87dae2176381935aedc10","2015-0417","","External Complaints","","2015-07-10 00:00:00","2015-07-14 00:00:00","2016-02-21 00:00:00","OIS - WATF","Criminal Association","Not Sustained","7f771c4cbe1d2ff04d5fc9da09c2c283","Complainant","","Male","","8eefa4c5b43390a64c916ecbf75dc3ae","Black","Male","46","25"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Excessive Force","Not Sustained","d8762bdf6b2ff243b159b3f7f483ddcc","Witness","","","","01b521ee74d8e6988839c5e8227d1925","White","Male","26","3"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Discourtesy","Not Sustained","d8762bdf6b2ff243b159b3f7f483ddcc","Witness","","","","2af58e5a3afbd84ee91b253b75ad9858","White","Male","39","7"
"06e3ee3c2899a7ba2af748981f76c897","2015-0231","","External Complaints","","2015-04-21 00:00:00","2015-04-21 00:00:00","2016-04-20 00:00:00","Southwestern District","Excessive Force","Not Sustained","95359b3bfeca731c148481447dbfa3bb","Complainant","Black","Male","15","0d6f09d0ff4263ea75a514b1855312b8","Black","Male","51","21"
"a6ea4113357c5f03180bb74d959a8037","2015-0697","Off Duty","External Complaints","Citizen","","2015-11-10 00:00:00","2015-12-24 00:00:00","SES - Eastside Zones","Inappropriate Comment","Sustained","caa3381dd4d48993eea27c320f5092c9","Witness","","","","f2640b28decda1f8a2b0cbe3589ab3c0","Other Hispan","Male","40","14"
"06e3ee3c2899a7ba2af748981f76c897","2015-0231","","External Complaints","","2015-04-21 00:00:00","2015-04-21 00:00:00","2016-04-20 00:00:00","Southwestern District","Discourtesy","Not Sustained","d00ecb87735780f207025fbf808e3932","Complainant","Black","Female","","0d6f09d0ff4263ea75a514b1855312b8","Black","Male","51","21"
"adfc6314acb885b6e5798ed7c7391005","2015-0316","On View","External Complaints","Citizen","2015-04-27 00:00:00","2015-06-03 00:00:00","2016-06-02 00:00:00","Southern District","Inappropriate Comment","Not Sustained","ee5d5aa96918cef96fc6e7e707914924","Complainant","Black","Male","35","ca9a4dc4e6459b869a46add90a886bd5","White","Male","47","15"
"5fee1bae097b4fdff3d13346adc996ac","2015-0414","","External Complaints","Citizen","2015-07-11 00:00:00","2015-07-11 00:00:00","2016-03-21 00:00:00","Eastern District","Excessive Force","Not Sustained","ea19bd911da8ff254d699a8564ccad46","Complainant","","Female","","c0d2710dfc4655f0208328048e067138","Black","Male","50","17"
"cd5f75bfddd114105e4365e5967a4321","2015-0413","","External Complaints","Agency Member","2015-07-11 00:00:00","2015-07-11 00:00:00","2016-03-21 00:00:00","Central District","Misconduct/General","Not Sustained","0ab5a65ed54de2bb8298655c21b99138","Witness","","","","f96b7d67b77c493ad0472fa335e31115","White","Male","23","1"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Discourtesy","Not Sustained","d8762bdf6b2ff243b159b3f7f483ddcc","Witness","","","","0abaca9ba7d3621d7ce08c69bc1a12b4","White","Male","41","4"
"ea48de329e7965f4d5626cdeef504484","2019-0556","","External Complaints","Kga","2019-03-26 00:00:00","2019-03-26 00:00:00","","Northeast District","Neglect/General","","1ae568ae662b461659ea858b6cfb4d83","Witness","","","","c7484697efe1c0a32ca786bf6b5b5b21","Other Hispan","Male","41","1"
"17f30e14d6abd4d5ae1f53a382aa2b93","2015-0611","","External Complaints","Citizen","2015-10-12 00:00:00","2015-10-13 00:00:00","2016-05-17 00:00:00","Northern District","Misconduct/General","Sustained","0c688bf83f0e0d9b28a493df2c63daaa","Complainant","Black","Male","","26d7159dc9634fa75b00fb1bd0548db1","White","Male","56","34"
"28f5f7a837b7a9da0812362fad34b2a7","2019-0566","","External Complaints","Phone Call","","2019-03-28 00:00:00","","","Conduct Unbecoming a Police Officer/Employee","","3e6c53d5a9a4f86fab9c84feed5c5af4","Witness","","","","","","","",""
"17f30e14d6abd4d5ae1f53a382aa2b93","2015-0611","","External Complaints","Citizen","2015-10-12 00:00:00","2015-10-13 00:00:00","2016-05-17 00:00:00","Northern District","Harassment","Not Sustained","0c688bf83f0e0d9b28a493df2c63daaa","Complainant","Black","Male","","26d7159dc9634fa75b00fb1bd0548db1","White","Male","56","34"
"cd5f75bfddd114105e4365e5967a4321","2015-0413","","External Complaints","Agency Member","2015-07-11 00:00:00","2015-07-11 00:00:00","2016-03-21 00:00:00","Central District","Misconduct/General","Not Sustained","6ca0effb235fdc3f1ea9f5c5ada2e2e0","Complainant","White","Male","22","f96b7d67b77c493ad0472fa335e31115","White","Male","23","1"
"4b5e594461e723f36d4a4deed229dcfe","2015-0702","","Internal Complaints","Agency Member","2015-11-12 00:00:00","2015-11-12 00:00:00","2016-07-27 00:00:00","Central District","Failure to Follow Proper Protocol","Sustained","827952b5b1aea74d177960d9c2b7debd","Witness","","","","6fb2e49619102b3ee84d6e989d28fb69","Other Hispan","Male","44","19"
"f6173a573f78e41bb0469a6d659b0c4c","2019-0523","","External Complaints","Phone Call","","2019-03-21 00:00:00","","Southwest District","Neglect/General","","625f6b581d56d1669faeca8fa9c382c9","Complainant","","","","","","","",""
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Misconduct/General","Not Sustained","ef006f08689aad3a86a0d8b1342675e3","Witness","","","","01b521ee74d8e6988839c5e8227d1925","White","Male","26","3"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Excessive Force","Not Sustained","67d1f7a0d27751036c32fe3a0f8e9cc1","Witness","","","","01b521ee74d8e6988839c5e8227d1925","White","Male","26","3"
"f07c6f2f1cac2ab962f0d19bd7d865bc","2019-0374","","Ethics","Other Agency","","2019-03-05 00:00:00","","OID - SES - Westside Zones","VCS/Other Felony","","","","","","","adde6dc905375d8882e9df26547d880d","White","Male","34","7"
"4f66601247092bc1846dddd9e7a86200","2019-0427","","External Complaints","Email via Bpd Website","","2019-03-11 00:00:00","","Homicide","False Statement/Report","","2d4fe3a26730fb94ab9f576f92733066","Complainant","","Female","","8277c3aa86853dfb57d09bc81ed258d4","White","Female","63","18"
"ea48de329e7965f4d5626cdeef504484","2019-0556","","External Complaints","Kga","2019-03-26 00:00:00","2019-03-26 00:00:00","","Northeast District","Conduct Unbecoming a Police Officer/Employee","","1ae568ae662b461659ea858b6cfb4d83","Witness","","","","9de450049377670bd144974d5de079fe","White","Male","29","5"
"ea48de329e7965f4d5626cdeef504484","2019-0556","","External Complaints","Kga","2019-03-26 00:00:00","2019-03-26 00:00:00","","Northeast District","Neglect/General","","47370c2fa3a16574407196672bde9aac","Complainant","Black","Male","","9de450049377670bd144974d5de079fe","White","Male","29","5"
"ea48de329e7965f4d5626cdeef504484","2019-0556","","External Complaints","Kga","2019-03-26 00:00:00","2019-03-26 00:00:00","","Northeast District","Excessive Force","","1ae568ae662b461659ea858b6cfb4d83","Witness","","","","9529530a4c3e3ab0bf83bba44b12981b","White","Male","34","9"
"ea48de329e7965f4d5626cdeef504484","2019-0556","","External Complaints","Kga","2019-03-26 00:00:00","2019-03-26 00:00:00","","Northeast District","Neglect/General","","47370c2fa3a16574407196672bde9aac","Complainant","Black","Male","","9529530a4c3e3ab0bf83bba44b12981b","White","Male","34","9"
"1a1008f1bbacd6d4d54cab707aa42136","2015-0739","Unknown","External Complaints","Citizen","2012-11-12 00:00:00","2015-11-13 00:00:00","2016-03-15 00:00:00","Northeastern District","Discourtesy","Not Sustained","8a5f5b286e463eb5ab9911ec61fc6bbf","Complainant","Black","Male","14","","","","",""
"a65092936afec0a92bd4c4235a9eaa28","2015-0028","","External Complaints","Citizen","2015-01-26 00:00:00","2015-01-27 00:00:00","2016-01-19 00:00:00","Southern District","Excessive Force","Not Sustained","a0c20045824d66a6443a8fc49e426029","Witness","","","","0803310c9fcbec180cbd827d0577caea","White","Male","51","19"
